,카드뮴 Cd,구리 Cu,비소 As,수은 Hg,납 Pb,6가크롬 Cr6+,아연 Zn,니켈 Ni,불소 F,유기인,폴리클로리네이티드비페닐 PCB,시안 CN,페놀류,유류,트리클로로에틸렌 TCE,테트라클로로에틸렌 PCE,수소이온농도 pH
1983_강원도,0.059068999999999997,16.1237405,3.4199685,0.024168999999999996,11.7813265,0.1818785,55.379459999999995,12.360278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.201312
1983_경기도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1983_경상남도,0.07826999999999999,20.429763,4.522509,0.030951,15.5832795,0.2215755,72.34815,16.4229225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58588
1983_경상북도,0.083041,21.4751905,4.7962245,0.032608,16.527250000000002,0.23093000000000002,76.53739,17.4335695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.930408
1983_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983_대구광역시,0.071493,17.896528500000002,4.1234445,0.027393,14.211370500000001,0.18651450000000003,65.23962,15.037565999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.117664
1983_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983_부산광역시,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1983_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983_전라남도,0.049374999999999995,14.0629375,2.8644375,0.020874999999999998,9.865187500000001,0.1641875,46.9375,10.303749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
1983_전라북도,0.060252999999999994,16.4578525,3.4886265,0.024665999999999997,12.017799,0.185751,56.50157,12.6075085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285304
1983_제주도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1983_충청남도,0.05423299999999999,15.1307225,3.1431765,0.022565999999999996,10.826469,0.173781,51.206770000000006,11.3326685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.850744
1983_충청북도,0.043,9.4795,2.4675,0.015,8.5095,0.0855,37.82,9.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.104
1984_강원도,0.04384199999999999,11.247789000000001,2.531313,0.017112,8.722992,0.120048,40.30878,9.208479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.132816
1984_경기도,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1984_경상남도,0.052240999999999996,12.1872785,3.0043485,0.018994,10.358106999999999,0.117803,46.688489999999994,11.0308145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.757528
1984_경상북도,0.045817,10.307090500000001,2.6311725,0.01622,9.073087999999998,0.095392,40.52583,9.6926515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.303176
1984_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984_대구광역시,0.046037999999999996,10.784847,2.648055,0.01679,9.129527,0.10474300000000002,41.19412,9.718896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3104640000000005
1984_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984_부산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984_전라남도,0.063022,15.345787,3.630657,0.023653,12.5147665,0.15547850000000002,57.03433,13.2764215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.519976
1984_전라북도,0.057836,13.846573999999999,3.3295799999999995,0.021435,11.4779415,0.1377735,52.07989,12.1952495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.152808
1984_제주도,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1984_충청남도,0.060189,14.7371325,3.4682445,0.022683000000000002,11.9545995,0.15017550000000002,54.560159999999996,12.675723000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.315152
1984_충청북도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985_강원도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1985_경기도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985_경상남도,0.07650599999999999,20.037705000000003,4.421253,0.030331999999999998,15.234098000000001,0.218002,70.79314,16.049517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.458608
1985_경상북도,0.082868,21.433874,4.7862659999999995,0.032544000000000003,16.492919999999998,0.23052,76.38172,17.397086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917984000000001
1985_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985_대구광역시,0.06290399999999999,16.857948,3.638946,0.025379,12.5369615,0.1871935,58.62961,13.1777355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.480392
1985_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985_부산광역시,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1985_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985_전라남도,0.049976999999999994,14.1956505,2.8989825000000002,0.021085,9.9843205,0.1653845,47.46698,10.431234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.543456
1985_전라북도,0.063174,17.092263,3.656151,0.025674,12.595569,0.191361,59.060159999999996,13.226538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.496352
1985_제주도,0.048171,13.7975115,2.7953475,0.020455,9.6269215,0.1617935,45.87854,10.048782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.413088
1985_충청남도,0.04903,13.983702999999998,2.844609,0.020751,9.7968195,0.1634355,46.63055,10.2308425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4751600000000002
1985_충청북도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986_강원도,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1986_경기도,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1986_경상남도,0.052152,12.158124,2.999148,0.018952,10.340212,0.117428,46.59968,11.012424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.751296
1986_경상북도,0.046167999999999994,10.406716,2.651532,0.016368,9.143208,0.096552,40.85912,9.765916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.328064
1986_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986_대구광역시,0.03913,8.626345,2.245425,0.01365,7.743645,0.07780500000000001,34.4162,8.28646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82464
1986_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986_부산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986_전라남도,0.06324099999999999,15.406778500000001,3.6433485,0.023744,12.558481999999998,0.156178,57.24099,13.3221895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.535528
1986_전라북도,0.057877,13.8492565,3.3318705,0.021442,11.485867,0.137723,52.10893,12.2042365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.155896
1986_제주도,0.062456,15.33542,3.599298,0.023586999999999997,12.4061455,0.1567295,56.66288999999999,13.151079499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.476808
1986_충청남도,0.061378999999999996,14.9549795,3.5360955,0.023046999999999998,12.1887775,0.15161750000000002,55.55766,12.929858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.401952
1986_충청북도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987_강원도,0.07461899999999999,19.500943499999998,4.311787499999999,0.029535,14.857093500000001,0.2117415,69.00006,15.655697999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.324832000000001
1987_경기도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1987_경상남도,0.07336799999999999,19.3491,4.241214,0.029240999999999996,14.6131965,0.2118285,68.03667,15.3848385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.232024000000001
1987_경상북도,0.080978,21.023573,4.677873,0.031892,16.119086,0.22689399999999998,74.72641999999999,16.996541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.781424
1987_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987_대구광역시,0.063245,17.0602445,3.6597585,0.025644,12.608208000000001,0.190512,59.06995,13.243857499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50244
1987_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987_부산광역시,0.049539999999999994,14.077065999999999,2.8736880000000005,0.020907,9.8971815,0.1640535,47.05805,10.339757500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51236
1987_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987_전라남도,0.051009,14.4231585,2.9582025,0.021445,10.188548500000001,0.1674365,48.37466,10.649778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6179520000000003
1987_전라북도,0.057586,15.866725,3.335553,0.023732,11.489918000000001,0.180382,54.152339999999995,12.042877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.092848
1987_제주도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1987_충청남도,0.05259899999999999,14.7705015,3.0494115,0.021995999999999998,10.503108000000001,0.170532,49.76961000000001,10.9866405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7327920000000003
1987_충청북도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988_강원도,0.056069999999999995,13.584375000000001,3.229485,0.020965,11.132222500000001,0.1369025,50.66705,11.8151775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02276
1988_경기도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988_경상남도,0.05347199999999999,12.544464,3.0758279999999996,0.019521999999999998,10.604256999999999,0.122033,47.86598,11.287389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.844656
1988_경상북도,0.048147999999999996,10.986226,2.766552,0.017223,9.539275499999999,0.10345950000000001,42.75857,10.1783635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4681040000000003
1988_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988_대구광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988_부산광역시,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1988_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988_전라남도,0.06359399999999998,15.513200999999999,3.6638849999999996,0.023899999999999998,12.629186,0.157474,57.58306,13.395572999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5604320000000005
1988_전라북도,0.05893399999999999,14.161726999999999,3.393303,0.021901999999999998,11.697395,0.14147500000000002,53.12636,12.424268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.230592
1988_제주도,0.056355,14.0063235,3.2493555,0.021477,11.1992565,0.14492850000000002,51.3144,11.858325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03608
1988_충청남도,0.061739,15.0851915,3.5572514999999996,0.023231,12.261525499999998,0.1533895,55.93046,13.003658000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.426912
1988_충청북도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989_강원도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1989_경기도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989_경상남도,0.07689399999999999,20.126419,4.443549,0.030470999999999998,15.3109755,0.21883950000000002,71.13791,16.1315305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4865520000000005
1989_경상북도,0.08252499999999999,21.3614365,4.7666145,0.032428,16.425136000000002,0.229904,76.08355,17.3242975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89316
1989_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989_대구광역시,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1989_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989_부산광역시,0.061153,16.6467265,3.5401785,0.024968999999999998,12.1956225,0.1873425,57.28262,12.798556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3504640000000006
1989_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989_전라남도,0.050019999999999995,14.20513,2.90145,0.0211,9.992830000000001,0.16547,47.5048,10.440339999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5465600000000004
1989_전라북도,0.061624,16.744204,3.567144,0.025126,12.288643,0.188147,57.68986,12.898603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.384592
1989_제주도,0.044816999999999996,13.0581105,2.6028825,0.019285,8.9631805,0.1551245,42.928580000000004,9.338514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.170976
1989_충청남도,0.047052,13.547646,2.731104,0.020061,9.4053825,0.1595025,44.89083,9.8119665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3323760000000004
1989_충청북도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990_강원도,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1990_경기도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990_경상남도,0.051095999999999996,11.849052,2.937804,0.018496,10.128976,0.11374400000000001,45.58664,10.792451999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.676608
1990_경상북도,0.046343999999999996,10.458228,2.661756,0.016444,9.178414,0.097166,41.02796,9.802578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.340512
1990_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990_대구광역시,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1990_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990_부산광역시,0.056610999999999995,13.5097795,3.2586315,0.020930999999999998,11.2335435,0.1339515,50.92874,11.939032000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.065728
1990_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990_전라남도,0.063066,15.358664999999998,3.6332129999999996,0.023672,12.523568000000001,0.155632,57.07654,13.285587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.523088
1990_전라북도,0.059694,14.421434999999999,3.437817,0.022273,11.850524499999999,0.14490050000000002,53.89661,12.5807955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2835920000000005
1990_제주도,0.058672999999999996,14.5046225,3.3822465,0.022271,11.657601499999998,0.1492735,53.33912,12.349810999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.203664
1990_충청남도,0.054026,13.470641,3.1154909999999996,0.020638999999999998,10.7376995,0.1398355,49.24139,11.3661845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8684080000000005
1990_충청북도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991_강원도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1991_경기도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
